5.549708317426269716e-03,4.848710268448112176e-02,6.147119908878137182e-03,1.124208317206028124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.426717051936183020e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.717518466566197277e-02,0.000000000000000000e+00
5.559675087383969018e-03,4.830557225549322875e-02,1.206711243957267130e-02,1.019314108745664749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.135090318333061482e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.172667379363838580e-02,0.000000000000000000e+00
5.559890472211773647e-03,4.710386589866581708e-02,9.386828825398485510e-03,1.015225898671386767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236418223857256495e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.057136169785297286e-02,0.000000000000000000e+00
4.414338371706806249e-03,4.743894273569275455e-02,1.344389408800503692e-02,8.080844815566544381e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.055691556266058651e-02,0.000000000000000000e+00
5.571784321850063726e-03,4.732945717386738416e-02,1.194012421747984477e-02,8.702808259800298707e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.054106153537566648e-02,0.000000000000000000e+00
4.458615874779781572e-03,4.739548765202643982e-02,3.927824757680128953e-02,8.822085376255153766e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.025603325478546990e-02,0.000000000000000000e+00
6.666215417298800190e-03,4.525218707673579061e-02,3.453784608807176221e-02,9.016194103039758267e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.920695914287000983e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.146999216971030050e-02,2.777583122015534270e-02,8.889725743874536679e-02,0.000000000000000000e+00,1.051067650157428909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.881807813908189353e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.962018680370314239e-02,2.755098649884900677e-02,8.716127205984974813e-02,0.000000000000000000e+00,5.238283362183945857e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.722178380397764948e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.774455568224794055e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.280270745801141086e-02,2.636100875174188576e-02,8.854395575349131853e-02,0.000000000000000000e+00,2.101393506329341746e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.340902153731368840e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.944828355279479171e-02,2.633000992334997431e-02,9.000701918692516346e-02,0.000000000000000000e+00,5.233064300944160162e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.912894288966141665e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.042375408622019883e-02,2.634618204176193343e-02,8.718672760441824321e-02,1.057092031265690268e-03,5.230103789820227285e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.799958951864862711e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.941002479635169670e-02,2.627409331301796061e-02,9.307708317918630958e-02,0.000000000000000000e+00,5.224117246003297070e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.896763892844615496e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.948072657557130855e-02,1.541101639245668481e-02,7.603434951005597076e-02,0.000000000000000000e+00,5.230790972302624617e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.560625265234552750e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.272061205527460437e-02,1.539625072952002273e-02,7.602865620815391079e-02,1.054088070441954036e-03,2.102141809602165335e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.799600436009613613e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.163438620785941457e-02,1.538103942773955818e-02,7.582458306136358184e-02,0.000000000000000000e+00,3.154720468257644211e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.450943375361288423e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.159270006171934320e-02,1.540590835155915966e-02,7.586497354104700108e-02,2.103709910309450263e-03,4.183444638660108877e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.651625334941417445e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.367812625622279260e-02,1.542868046718255323e-02,7.736296262550008962e-02,1.053333557176415946e-03,2.107378079345448643e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.656816342693309851e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.807947044198040282e-02,1.541570281334785943e-02,7.610108633384357613e-02,1.051088635137053130e-03,5.207732873032451526e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.420584749079199960e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.587739647043892477e-02,2.885296130056334493e-02,9.014917215766901637e-02,0.000000000000000000e+00,8.250146666368658038e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.441320127846913879e-02,0.000000000000000000e+00
