6.711572934808660573e-01,9.447918468188874763e-02,1.958501898821021422e-02,6.930778798686669517e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.410129109386518439e-04,0.000000000000000000e+00,1.877295150807077248e-02,5.132410418436424149e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014942332559839316e-01,0.000000000000000000e+00
6.785919268721233300e-01,9.475922695899491321e-02,5.590089215733906776e-03,8.059395046369485782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.977880617312498018e-03,1.741074666768646986e-02,5.592254586304689495e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.253582269962288548e-04,0.000000000000000000e+00,1.031221432951134470e-01,0.000000000000000000e+00
7.051909070084602105e-01,9.267794070101895154e-02,1.803839602564161204e-02,6.313596115289767108e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.896642249561714663e-03,4.792777411990452405e-04,1.926184013750237983e-02,4.680379231464219109e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025648229575925052e-01,0.000000000000000000e+00
6.775338208206412860e-01,9.430761711119441115e-02,2.094032758157067520e-02,5.367016112827904112e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.884303600050969370e-03,0.000000000000000000e+00,1.781150353471818229e-02,4.936245564541336811e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030633155827023612e-01,0.000000000000000000e+00
6.932278775383398095e-01,9.418483679317346535e-02,2.080279500270763166e-02,5.709373221903821238e-02,0.000000000000000000e+00,4.500220975895636091e-03,2.415522921460632431e-03,0.000000000000000000e+00,1.834574278095282840e-02,5.122084239183436610e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.036744655110962005e-01,0.000000000000000000e+00
6.809628431805296866e-01,9.467125681626299694e-02,3.449692256390089057e-02,5.596552322605112539e-02,0.000000000000000000e+00,1.448232481361427966e-03,6.635737630366967885e-03,0.000000000000000000e+00,1.542833223786272377e-02,5.591961563067270047e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.039493687515715276e-01,0.000000000000000000e+00
7.045416391666587952e-01,9.311505769096524443e-02,3.173140232700712854e-02,5.677220774628689154e-02,0.000000000000000000e+00,9.706667763049306235e-04,6.621523541606980437e-03,0.000000000000000000e+00,1.477844897011361229e-02,1.202592037454507448e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018945604752463513e-01,0.000000000000000000e+00
7.034113814433022860e-01,9.588406283325419388e-02,2.810323460312326091e-02,5.622980558262726664e-02,4.899832633811202322e-04,1.887936521765364636e-03,2.882769164934172960e-03,1.437482942014337755e-03,1.297598109707845566e-02,5.196430222591238296e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005312369820948182e-01,0.000000000000000000e+00
6.886296058100310757e-01,9.609884245312216855e-02,2.851280820543109981e-02,5.605536118088791375e-02,9.758450818800791385e-04,2.426634497568317707e-03,3.803702885559849794e-03,2.849634542177321463e-03,1.386194057586359087e-02,5.791158492222725496e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.998654299066611628e-02,0.000000000000000000e+00
6.881142530435683247e-01,9.806445725459461693e-02,2.746511100262991403e-02,5.602001717813412385e-02,4.889414730104141554e-04,1.938248858589808679e-03,1.930889782813383863e-03,5.223669021166886181e-03,1.490426670097733282e-02,1.475269518319887070e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.663538881653455204e-02,0.000000000000000000e+00
7.023259098960562552e-01,9.542694730618672683e-02,2.694400976183994323e-02,5.666942326149354558e-02,4.896387264293420574e-04,3.390074772168640525e-03,2.412752057826249644e-03,4.803042316262552051e-04,1.349959380581412967e-02,4.921196918394224462e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002102076590796614e-01,0.000000000000000000e+00
6.915865807698412526e-01,9.534311553114033222e-02,2.641870358790630868e-02,5.596868352902086008e-02,3.429468719123300157e-03,2.422845311092372642e-03,2.412893263355690276e-03,9.619935540395344823e-04,1.733622192295731015e-02,4.876054377898782904e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025245003888016343e-01,0.000000000000000000e+00
6.881307278415638162e-01,9.595838246656275550e-02,2.640824455934634440e-02,5.867910826934013419e-02,4.892936407376791879e-04,3.814135969667836659e-03,2.894136978160084892e-03,0.000000000000000000e+00,1.682675449589698946e-02,4.715148166231988153e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029880634224961816e-01,0.000000000000000000e+00
6.984400474280729743e-01,9.644726564956514203e-02,2.188522528355327582e-02,5.141190841899326291e-02,4.917245192718425629e-04,3.329363337043897246e-03,1.932937871017591193e-03,9.624681403404252225e-04,1.640629237563716314e-02,4.860483002271928643e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059346642018372253e-01,0.000000000000000000e+00
7.009690359117359826e-01,9.695534205106602632e-02,2.136175595985818909e-02,5.075610805003499121e-02,9.800227474372402367e-04,1.944172626382142206e-03,1.934539746168261170e-03,9.626511991077344463e-04,1.551461830870330509e-02,4.575835960078349779e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.013606519435081982e-01,0.000000000000000000e+00
1.835751967240112636e-01,9.785538796676246376e-02,2.135809884424439906e-02,5.186010830578825087e-02,0.000000000000000000e+00,3.816471543812456971e-03,1.937281148821859466e-03,9.651671070959633473e-04,0.000000000000000000e+00,2.403896893860656483e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089129510461300382e-02,0.000000000000000000e+00
7.003216185505903857e-01,9.672159369892013858e-02,2.138079534616146860e-02,5.125535192842226723e-02,1.956934818642470236e-03,2.836849977835087869e-03,1.455385799367852739e-03,3.885017996349364715e-03,1.505372814679456148e-02,4.718794365670481855e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038749945109233436e-01,0.000000000000000000e+00
7.035464319476948392e-01,9.453146015235301680e-02,2.140278520209507040e-02,5.259201259488218566e-02,9.803920494724195026e-04,3.665473743865855887e-03,7.106858024140051688e-03,0.000000000000000000e+00,1.547929797619841848e-02,4.744692428658180833e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.049794196288773851e-01,0.000000000000000000e+00
6.973036378047180461e-01,9.091454183807781697e-02,2.187729940573727994e-02,5.023345123050763916e-02,4.869167560576891096e-04,6.011772382158751989e-03,7.114002638913425117e-03,0.000000000000000000e+00,1.593679485338303503e-02,1.020698597676636919e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.658205171284629909e-02,0.000000000000000000e+00
6.954130650337989605e-01,8.656862589533093066e-02,2.760551610139351519e-02,5.792233732088603732e-02,1.483118328817941908e-03,6.528638473537328075e-03,7.569750501136852591e-03,9.578083511578303413e-04,2.483922442098389013e-02,3.821540658876959595e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040260332315446484e-01,0.000000000000000000e+00
6.608344224461114580e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.391888751606517871e-01,0.000000000000000000e+00,1.486311945137237973e-02,6.955961176206999774e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.502828810566121748e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.419310785893525273e-01,3.524386141336606493e-04,0.000000000000000000e+00
6.676958712502973903e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.382174973048939659e-01,0.000000000000000000e+00,1.274090934738054959e-02,7.510872613812344389e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.852821105496393284e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.366960703316271730e-01,3.520089991287259968e-04,0.000000000000000000e+00
6.755446412647504451e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340722818127851601e-01,0.000000000000000000e+00,1.202968220910985604e-02,7.531945848329653359e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.792775533609927779e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.301558361266401398e-01,3.531966597007939494e-04,0.000000000000000000e+00
6.461243434408543429e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.383368632089033434e-01,0.000000000000000000e+00,1.173158822650334672e-02,7.949536842283783100e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.591259379231837412e-02,1.057951911116016301e-03,0.000000000000000000e+00,1.306745525330114399e-01,7.096526032320850125e-04,0.000000000000000000e+00
6.431853473310970015e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.373321884159759421e-01,0.000000000000000000e+00,1.246213630636802509e-02,8.099252328064064643e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.327963477352982979e-02,6.981793721563713103e-04,0.000000000000000000e+00,1.332860404780693564e-01,7.091862251723355260e-04,0.000000000000000000e+00
6.608407280589907451e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.394896264573283196e-01,0.000000000000000000e+00,1.415246189818478509e-02,7.859770000738058870e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.132219480275696660e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.481649451037871934e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.588776563616974835e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.268024438908229024e-01,0.000000000000000000e+00,1.486956845547147271e-02,8.022204760929262102e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.438121261258923450e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.373890686187923260e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.608357884233346802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.245134280903863744e-01,0.000000000000000000e+00,1.180992075587699794e-02,6.224067720188906222e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.996723051558501855e-02,0.000000000000000000e+00,1.237791855615573422e-03,2.982897920002535591e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.579001182588634089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.341573259295363862e-01,0.000000000000000000e+00,1.176395731129639168e-02,8.033732567206737507e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.250313806708038766e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.400369612700698430e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.480978567928014078e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.289616448466241461e-01,0.000000000000000000e+00,1.313333199015937446e-02,7.914889259373003583e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.335687472979846330e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.410669391683655738e-01,1.091046083694782254e-03,0.000000000000000000e+00
6.696630763101321104e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.270412330716854388e-01,0.000000000000000000e+00,1.176366212391368078e-02,7.999911306610058004e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.437620878327375368e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.455109846055943068e-01,7.103214434409381352e-04,0.000000000000000000e+00
6.461278394623291010e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330036361897842245e-01,0.000000000000000000e+00,1.419703178003537888e-02,8.271831545249556938e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.373143335097017165e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.442318747888795827e-01,3.506616459140321626e-04,0.000000000000000000e+00
