6.612907860384737990e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.517950443924474660e-02,1.257579956820225053e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.001406040653468804e-02,2.029661649103419729e-01,1.291288276827163087e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.616273159700587658e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.279940031873673362e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.918420327892725319e-02,5.162044743439824640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.830724915248014312e-02,7.002106952345341084e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.531933723412697096e-03,1.220711497379456043e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.683049458113505814e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.515263132866444457e-02,1.264791256693717225e-01,4.781173425624137821e-04,0.000000000000000000e+00,5.712549133037157605e-03,2.077397960022225876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.043115893541835891e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900130453204484883e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.779215714519935890e-02,5.524748894221121615e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.368670460060333011e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.130866886343608629e-02,7.711178613865989073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.542793473338599938e-03,1.405340503624599030e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.943589896166550979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.855176709160258883e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.628026120574572869e-02,1.237955332542558934e-01,4.776519304900240593e-04,0.000000000000000000e+00,1.843355617431436180e-02,1.593608033802879631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.960097868362936320e-03,4.897770928708089673e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035395111959178409e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.968380180203322186e-02,4.679370973619274843e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.132070274760517303e-02,7.652799225788833870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.988320030897626552e-03,1.406116615708929811e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.683059224587408753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.223260782471086328e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.407036911072490265e-02,1.234430840589694073e-01,4.759402785671533942e-04,0.000000000000000000e+00,2.139905921982869844e-02,6.940295142787644700e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.947488920840762427e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.820169323755314872e-02,5.781794470506014527e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.082670257302373901e-02,7.596425583054890185e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.642363549621138619e-03,1.404433996051321874e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.853402984491355765e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.633440406996859495e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.307385345432744900e-02,1.252201410879859311e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.125851376807864207e-02,8.424914356723928188e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.598805572184978298e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.468438845659767355e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.479641747251822708e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.874763585584308945e-02,5.355096337453937178e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125931148323457726e-02,7.717768757364096288e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.111035542917457423e-03,1.406170619748895768e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.733183027391131947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.499020882541380051e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.256212945372794085e-02,1.248441919431771685e-01,9.496959866832065675e-04,0.000000000000000000e+00,3.525263327286447951e-02,8.422352957408300866e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.479958348885014379e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.781104162116339922e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.576631473099681519e-02,6.101877380456984662e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.178638995036526582e-02,7.697476606806699650e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.643841013356173962e-03,1.343453102058237564e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.963564964258490697e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.808904433027508640e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.361926329584588397e-02,1.236135236326372927e-01,4.722174171566057899e-04,0.000000000000000000e+00,3.242652985626809370e-02,8.426873449564016572e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.919307970688120198e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.766578690824354841e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510219472244555064e-02,1.803764954373002216e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.287211907556147394e-02,7.508892418337627384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.971668647454613628e-03,1.344546768441010932e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.983606979702372541e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.251202855660593416e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.046004391032986078e-02,1.282112537045478340e-01,9.481800899411274271e-04,0.000000000000000000e+00,2.871888126861221399e-02,8.241387765291352530e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.007171367770480450e-04,1.929294815239187373e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.945920871448726858e-03,1.468973323546790425e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326024088449012303e-02,5.919823667981088250e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.271816884043575652e-02,7.655712083474418284e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.094256419038412628e-03,9.942218828735849973e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.833343725835938631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.920469841143736534e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.038077503545005983e-02,1.262489500725693103e-01,9.546011082880695008e-04,0.000000000000000000e+00,2.913742724104377915e-02,8.647585587737352530e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.972225417766882646e-04,3.872462603527128139e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.887029130067852934e-03,2.912060381356653023e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.288674305869352919e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416560873411139634e-02,6.895544312723961289e-02,3.626546182875071988e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.273495667350782345e-02,7.494697568383579256e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.207157911784349037e-03,9.343499976024590911e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.833348731359948358e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.552533224004815360e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.985363208332138404e-02,1.304352038270864267e-01,9.520409628665277464e-04,0.000000000000000000e+00,2.806677854178834045e-02,8.998817413731313719e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.996525243085684102e-04,2.444733185965835762e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.973189036725018618e-03,5.338101913320229819e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035209097812744058e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523076869356273372e-02,1.864084882192830819e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.493436542823263685e-02,6.390903145298752752e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.218248967664593445e-03,4.608513620442122004e-03,0.000000000000000000e+00,0.000000000000000000e+00
